kepid;koi_disposition;koi_pdisposition;koi_score;koi_period;koi_impact;koi_duration;koi_depth;koi_prad;koi_sma;koi_teq;koi_model_snr
10215422;FALSE POSITIVE;FALSE POSITIVE;0.0000;24.847087207;0.5200;7.28274;3.1767e+05;52.38;0.1636;569.0;6707.70
10257903;FALSE POSITIVE;FALSE POSITIVE;;0.855747310;;2.01000;;;;;
10258558;FALSE POSITIVE;FALSE POSITIVE;0.0000;20.867855659;1.0450;5.73122;8.2601e+04;53.53;0.1433;716.0;2768.60
11240948;FALSE POSITIVE;FALSE POSITIVE;0.1360;3.401949837;0.9580;16.57970;2.4770e+03;14.32;0.0493;2076.0;304.00
11241560;CANDIDATE;CANDIDATE;1.0000;6.961973040;0.1030;2.80600;1.5130e+02;0.97;0.0656;778.0;8.80
11244571;CANDIDATE;CANDIDATE;0.8510;7.893532400;0.3030;3.44400;4.7600e+01;0.78;0.0775;1052.0;8.30
11250867;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.252822538;0.6210;3.41062;2.6985e+05;57.60;0.0324;1462.0;1575.90
11251058;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.252848170;1.0430;3.06900;6.0000e+01;8.61;0.0371;1940.0;8.80
11282568;CANDIDATE;CANDIDATE;1.0000;1.320499473;0.1500;1.18400;2.0400e+02;18.94;0.0349;4477.0;12.00
11285625;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.395255730;1.0000;7.83770;1.0424e+05;152.74;0.0716;1992.0;175.70
11286311;CANDIDATE;CANDIDATE;0.6350;13.153840900;0.3900;11.56000;1.0460e+02;1.03;0.1033;750.0;10.60
4732015;FALSE POSITIVE;FALSE POSITIVE;;0.939740093;0.5488;3.68200;1.0650e+02;34.87;0.0232;7200.0;14.30
8043638;CANDIDATE;CANDIDATE;;36.048479800;0.2940;5.76300;1.2760e+02;1.24;0.2096;566.0;8.50
11176166;CANDIDATE;CANDIDATE;0.0360;4.274260500;0.0890;2.68700;2.6380e+02;1.88;0.0533;1326.0;11.40
9214712;FALSE POSITIVE;FALSE POSITIVE;0.0000;265.299451000;0.8800;4.56300;4.9460e+03;7.10;0.7968;270.0;34.30
9214715;FALSE POSITIVE;FALSE POSITIVE;0.0000;265.310499000;0.9130;4.01300;1.5300e+03;4.69;0.8276;296.0;11.60
7838906;FALSE POSITIVE;FALSE POSITIVE;0.0010;35.426182700;1.0040;4.39300;3.1760e+02;153.72;0.2599;2217.0;7.10
1026032;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.460438928;1.0610;4.73492;7.6413e+04;36.62;0.0749;804.0;1797.40
1293379;CANDIDATE;CANDIDATE;;27.556452000;0.1438;8.23000;2.8920e+02;1.40;0.1748;531.0;6.70
3973504;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.318726936;0.8670;2.67349;5.9429e+04;29.74;0.0521;1091.0;394.40
4042088;FALSE POSITIVE;FALSE POSITIVE;;3.225986840;;1.67000;;;;;
4055092;FALSE POSITIVE;FALSE POSITIVE;0.0000;76.453158130;1.2600;5.18220;9.6622e+03;22.89;0.2889;291.0;151.80
4067549;FALSE POSITIVE;FALSE POSITIVE;0.0000;7.698431197;1.1490;5.43677;4.2549e+04;42.72;0.0738;878.0;942.60
4069063;FALSE POSITIVE;FALSE POSITIVE;;0.504296702;1.2942;1.41450;5.9954e+03;50.41;0.0120;2694.0;231.80
4069213;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.194256813;0.3780;7.25775;3.8851e+04;41.77;0.0632;1546.0;2390.40
4075064;FALSE POSITIVE;FALSE POSITIVE;0.0000;61.422526570;0.5740;3.76585;3.3754e+05;41.01;0.2663;326.0;850.40
4076061;CANDIDATE;CANDIDATE;;566.281760000;0.2065;20.39000;1.2000e+03;2.79;1.2853;203.0;8.90
4076952;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.761172507;0.3430;11.40070;2.0587e+05;95.58;0.0949;1325.0;3150.90
5036530;FALSE POSITIVE;FALSE POSITIVE;;1.365138390;;1.86000;;;;;
5036538;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.061008464;0.4770;2.80290;4.0877e+05;32.58;0.0158;1002.0;997.70
5038469;FALSE POSITIVE;FALSE POSITIVE;;1.368401670;;4.58000;;;;;
5039687;FALSE POSITIVE;FALSE POSITIVE;;5.895706900;1.3087;56.84000;1.2970e+02;32.41;0.0642;1002.0;24.10
5042785;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.674737790;;5.67000;;;;;
5078879;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.039370613;0.9760;1.07130;7.4360e+02;12.60;0.0229;3320.0;182.90
5080346;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.311694250;0.6280;8.68900;3.8400e+01;1.76;0.0461;3178.0;16.00
5080652;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.072177815;0.6410;4.54864;2.9372e+05;46.55;0.0294;1204.0;590.70
5894972;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.343285340;1.2100;27.29000;1.6680e+02;64.00;0.0504;2094.0;79.50
5951140;CANDIDATE;CANDIDATE;;0.527401210;0.4309;4.80700;1.3160e+03;1.49;0.0097;1027.0;31.10
5952309;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.905678252;0.3570;1.24900;7.0400e+01;0.78;0.0181;1901.0;11.10
5952457;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.905672916;0.0330;1.00000;1.1040e+02;0.76;0.0164;1468.0;12.10
5962514;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.790046373;0.6500;4.99390;1.4930e+05;56.93;0.0186;2541.0;174.50
5962716;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.804591904;0.8790;3.85009;1.3730e+05;80.87;0.0314;1923.0;1666.60
5966732;CANDIDATE;CANDIDATE;0.9650;1.400903699;0.1960;0.88300;1.3650e+02;1.16;0.0248;1764.0;9.80
5977541;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.140735280;0.7680;2.39400;1.3500e+01;0.68;0.0252;3190.0;7.80
5977804;FALSE POSITIVE;FALSE POSITIVE;;3.319766830;0.7130;4.52300;4.8000e+01;0.70;0.0418;1276.0;8.50
6792124;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.528808170;0.4320;2.28650;5.7700e+01;1.84;0.0141;3558.0;38.80
6804648;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.700606479;0.3700;0.99300;2.3500e+01;1.22;0.0171;3312.0;9.00
6806632;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.469191607;0.6270;9.55999;6.3502e+04;49.17;0.1131;1679.0;4419.30
6841577;FALSE POSITIVE;FALSE POSITIVE;0.0000;15.537533780;0.4250;5.82620;2.0901e+05;40.90;0.1142;694.0;2807.80
6842345;CANDIDATE;CANDIDATE;0.9460;17.381622400;0.6660;2.73456;5.9099e+04;26.55;0.1300;756.0;1149.70
6852488;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.172042913;0.8810;8.03310;1.5438e+05;100.79;0.0373;2169.0;583.60
6853172;CANDIDATE;CANDIDATE;0.9790;28.655498000;0.0790;8.58000;1.7360e+02;1.45;0.1941;658.0;10.10
6859546;CANDIDATE;CANDIDATE;0.7180;13.445017400;0.5310;2.11800;1.9620e+02;1.08;0.1006;606.0;8.30
8460634;FALSE POSITIVE;FALSE POSITIVE;0.0000;6.352164750;0.1960;3.25100;1.8570e+02;18.10;0.0848;2698.0;10.90
7671594;FALSE POSITIVE;FALSE POSITIVE;;0.705174384;13.5485;1.11196;3.7523e+05;366.76;0.0097;751.0;222.80
7677005;FALSE POSITIVE;FALSE POSITIVE;0.0000;38.058140058;0.6300;8.82403;3.0887e+05;94.10;0.2422;736.0;3602.00
7687365;CANDIDATE;CANDIDATE;;26.155676700;0.1660;1.54200;2.9500e+02;1.28;0.1594;501.0;7.00
7691527;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.800232532;0.6690;3.57105;2.7700e+05;48.67;0.0520;941.0;893.60
7695445;FALSE POSITIVE;FALSE POSITIVE;;1.743366270;1.8550;10.40500;4.5100e+02;140.49;0.0308;2029.0;20.80
7700500;CANDIDATE;CANDIDATE;0.9090;4.606877170;0.3410;2.29500;2.5870e+02;1.14;0.0482;865.0;7.50
7700578;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.507100589;0.3360;5.80970;4.9766e+05;131.16;0.0288;2378.0;711.80
7707736;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.758355704;0.8460;4.41350;9.5683e+03;8.78;0.0155;1765.0;153.30
7733540;FALSE POSITIVE;FALSE POSITIVE;;0.772586080;;2.70000;;;;;
8411947;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.898837525;0.4960;3.53420;3.9978e+05;57.14;0.0168;1615.0;445.60
8414159;FALSE POSITIVE;FALSE POSITIVE;0.0000;11.931131598;1.0370;5.56983;3.0051e+05;93.46;0.1003;831.0;5606.70
8414216;FALSE POSITIVE;FALSE POSITIVE;0.0000;11.931379920;0.4120;3.63900;1.2210e+02;0.56;0.0819;415.0;14.70
8415863;FALSE POSITIVE;FALSE POSITIVE;0.0000;27.533803402;0.9080;3.96227;4.8153e+04;50.02;0.1825;777.0;5446.90
8423903;FALSE POSITIVE;FALSE POSITIVE;0.0000;12.496434600;1.1700;84.32000;2.7170e+02;55.34;0.1267;1397.0;141.50
8429450;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.352576807;0.6160;5.49531;3.1748e+05;161.02;0.0270;2866.0;1365.10
8442795;CANDIDATE;CANDIDATE;;502.206420000;0.9802;9.39000;4.4790e+02;2.18;1.1522;212.0;7.10
8443812;CANDIDATE;CANDIDATE;0.8880;8.361373200;0.0670;3.64900;1.0470e+02;0.79;0.0720;793.0;9.50
8445775;FALSE POSITIVE;FALSE POSITIVE;0.0000;13.254134073;1.0510;4.34991;4.4980e+04;58.51;0.1086;990.0;2281.00
9397900;CANDIDATE;CANDIDATE;0.7290;10.511377900;0.1980;4.74000;2.9900e+01;0.72;0.0992;1052.0;8.80
9411943;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.922009494;1.3120;3.10100;6.5478e+03;48.61;0.0287;1596.0;284.40
9412462;FALSE POSITIVE;FALSE POSITIVE;0.0000;10.186578749;0.6770;10.63040;3.4067e+05;67.45;0.0875;793.0;5867.80
9418994;FALSE POSITIVE;FALSE POSITIVE;0.0000;32.003815635;1.2260;4.31197;1.7120e+04;180.25;0.2370;960.0;711.40
9451096;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.250390814;0.7300;3.71840;2.3117e+05;101.37;0.0229;2367.0;2046.80
9458266;CANDIDATE;CANDIDATE;0.8010;1.584878980;0.4170;1.79100;4.2900e+01;0.37;0.0218;943.0;9.30
9466042;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.274268500;;13.39000;;;;;
9468296;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.748815953;1.1720;1.92160;1.1657e+04;26.94;0.0565;799.0;43.30
10264202;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.517573708;1.0210;2.23102;8.7205e+04;37.02;0.0116;1863.0;740.20
10264293;CANDIDATE;CANDIDATE;0.3970;20.952560400;0.7400;3.98600;2.3290e+02;1.19;0.1364;495.0;9.80
10268809;FALSE POSITIVE;FALSE POSITIVE;0.0000;24.709326860;0.9280;5.06980;2.9265e+04;25.10;0.1672;662.0;284.70
10274244;FALSE POSITIVE;FALSE POSITIVE;0.0000;13.683692590;0.0890;4.22504;1.8551e+05;30.60;0.0982;635.0;3641.60
10275887;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.726748645;1.8830;19.40930;3.9341e+05;277.38;0.0869;997.0;4414.30
10290021;CANDIDATE;CANDIDATE;;3.729209720;0.5232;5.01200;1.4400e+01;0.80;0.0525;1713.0;9.60
10290447;FALSE POSITIVE;FALSE POSITIVE;;0.691561191;1.0183;5.23000;1.9010e+03;5.91;0.0128;1460.0;3.40
10292465;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.353370910;0.5790;2.23960;1.0456e+05;26.69;0.0215;1444.0;303.00
10294608;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.854491777;0.2850;5.14771;3.8343e+05;63.08;0.0288;1511.0;1070.60
11287726;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.737713268;0.8000;6.38400;1.0526e+05;29.25;0.0511;882.0;476.70
11288492;CANDIDATE;CANDIDATE;0.9860;5.704593000;0.2850;1.14900;1.2990e+02;0.95;0.0610;900.0;8.50
11288772;CANDIDATE;CANDIDATE;1.0000;1.367523160;0.2990;1.20800;6.1000e+01;0.82;0.0245;1684.0;11.70
11295085;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.497774540;0.7780;5.24100;7.8700e+01;2.14;0.0425;2264.0;51.10
11296724;CANDIDATE;CANDIDATE;0.6680;1.999724400;0.3700;1.97600;8.5100e+01;0.84;0.0310;1385.0;8.90
11350389;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.512642080;1.1920;1.87100;2.3842e+04;36.72;0.0237;1357.0;262.60
11356602;FALSE POSITIVE;FALSE POSITIVE;0.0000;323.257500000;0.0340;17.26000;2.8680e+02;2.01;0.9366;293.0;20.00
11358392;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.984971822;1.2740;1.64247;6.6835e+03;56.10;0.0205;2321.0;279.10
1433531;FALSE POSITIVE;FALSE POSITIVE;;567.713290000;0.4247;12.85000;2.5940e+02;3.28;1.4346;325.0;6.60
1717528;FALSE POSITIVE;FALSE POSITIVE;;9.313920710;0.1287;0.97100;1.6370e+02;1.25;0.0882;884.0;6.60
1871483;CANDIDATE;CANDIDATE;;14.137062000;0.2133;2.26400;3.9300e+02;1.37;0.1010;568.0;7.50
2012722;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.325399680;1.0040;16.79100;2.8810e+02;9.76;0.0421;2501.0;79.90
2013883;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.764597756;0.3450;1.11900;1.6600e+01;0.72;0.0177;2708.0;12.00
2161949;CANDIDATE;CANDIDATE;0.8130;4.781139420;0.1180;2.73300;1.0580e+02;1.14;0.0548;1130.0;9.60
2161949;CANDIDATE;CANDIDATE;0.9670;7.188640640;0.4240;2.36400;1.3350e+02;1.30;0.0720;987.0;9.30
2162994;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.101595158;0.3940;6.10362;3.6658e+05;51.08;0.0468;1028.0;3809.80
2167444;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.435740460;0.9970;22.25000;6.2230e+03;24.62;0.0411;2102.0;74.60
4078693;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.756536015;1.2390;1.59080;3.5908e+03;57.46;0.0393;1580.0;100.10
4142768;FALSE POSITIVE;FALSE POSITIVE;0.0000;13.995853650;2.0950;5.03080;1.9681e+04;368.42;0.1157;1202.0;118.10
4149684;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.320850062;1.0870;4.26661;7.5927e+04;59.16;0.0526;1221.0;1691.50
4150703;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.653237800;0.3590;2.97400;1.2600e+02;0.96;0.0816;793.0;9.00
4157488;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.197420145;1.0250;6.78534;9.1307e+04;81.49;0.0579;1416.0;4262.10
4160669;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.183517999;1.2140;4.27030;1.3216e+03;4633.66;0.0338;9791.0;147.70
4171955;FALSE POSITIVE;FALSE POSITIVE;;383.612480000;0.4658;12.26300;6.1930e+02;2.30;1.0294;248.0;10.20
4174507;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.945914237;1.2730;2.87120;9.8805e+03;35.94;0.0286;1417.0;299.20
5083138;CANDIDATE;CANDIDATE;;27.122801000;0.3462;5.25500;2.3470e+02;1.46;0.1802;594.0;8.10
5083252;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.500560859;0.1040;7.59020;2.0400e+01;0.48;0.0369;1486.0;4.50
5087223;CANDIDATE;CANDIDATE;;5.622411110;0.4026;1.18500;4.6410e+02;1.17;0.0507;561.0;8.50
5091075;FALSE POSITIVE;FALSE POSITIVE;;1.256257380;0.8208;9.72600;1.5200e+01;1.32;0.0269;3507.0;50.10
5091614;FALSE POSITIVE;FALSE POSITIVE;0.0000;21.142458554;0.9710;5.17846;7.3961e+04;41.68;0.1506;672.0;3830.90
5092799;CANDIDATE;CANDIDATE;;11.290155900;0.6285;10.47500;1.6380e+02;0.88;0.0849;617.0;8.60
5092799;CANDIDATE;CANDIDATE;;28.247533030;;13.20000;;;;;
5094301;FALSE POSITIVE;FALSE POSITIVE;;0.995195590;0.0372;2.29300;1.3700e+01;0.29;0.0175;1624.0;7.40
5983348;FALSE POSITIVE;FALSE POSITIVE;0.0000;25.150788449;1.0250;7.72717;3.7583e+04;39.12;0.1649;686.0;1504.90
5990753;FALSE POSITIVE;FALSE POSITIVE;0.0000;7.216360910;0.0170;2.21800;3.8470e+02;18.03;0.1013;2146.0;37.20
6019971;CANDIDATE;CANDIDATE;1.0000;7.135663300;0.7350;1.78900;2.5550e+02;1.38;0.0663;751.0;9.80
6029130;FALSE POSITIVE;FALSE POSITIVE;0.0000;12.591656377;0.6290;5.53385;3.0258e+05;49.21;0.0999;642.0;3990.50
6035335;FALSE POSITIVE;FALSE POSITIVE;;1.044408447;0.1512;3.63300;4.6200e+01;1.17;0.0232;2745.0;15.10
6041511;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.977051140;0.6030;2.33000;2.0100e+01;0.77;0.0216;2501.0;7.40
6042116;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.407157086;1.0620;5.89190;7.4653e+04;125.96;0.0699;1984.0;2882.00
6042663;FALSE POSITIVE;FALSE POSITIVE;0.0000;30.971766472;0.7630;8.31171;2.2868e+05;51.72;0.1869;523.0;3245.90
6044064;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.063188030;3.4000;13.89130;6.6268e+05;302.18;0.0513;908.0;1602.70
6859813;FALSE POSITIVE;FALSE POSITIVE;0.0000;10.882422090;0.7880;5.51934;2.0681e+05;63.14;0.0978;894.0;4284.20
6863840;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.926366998;0.4980;3.98088;3.9953e+05;53.63;0.0273;1204.0;1093.20
6864569;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.325185422;1.2470;7.28710;2.6850e+02;81.88;0.0495;3738.0;256.30
6864706;CANDIDATE;CANDIDATE;;14.590924900;0.3084;1.59100;1.4690e+02;0.93;0.1048;622.0;6.30
6864859;FALSE POSITIVE;FALSE POSITIVE;0.0000;40.877841988;0.7100;9.88456;2.5609e+05;164.06;0.2786;915.0;5260.30
6867219;CANDIDATE;CANDIDATE;0.8660;11.849635100;0.6070;3.31900;1.8380e+02;1.31;0.1023;802.0;9.60
6877673;FALSE POSITIVE;FALSE POSITIVE;0.0000;36.758927250;0.2980;15.57230;2.6173e+05;51.31;0.2134;575.0;4263.60
6877871;FALSE POSITIVE;FALSE POSITIVE;;0.536869783;0.5604;4.16400;2.2170e+02;1.81;0.0137;2645.0;27.80
6878408;CANDIDATE;CANDIDATE;0.5560;455.623950000;0.3350;13.07000;1.1121e+03;3.00;1.1530;228.0;14.00
7741048;FALSE POSITIVE;FALSE POSITIVE;0.0010;0.843400322;0.4890;1.76060;4.3700e+01;0.65;0.0177;1941.0;23.80
7751562;FALSE POSITIVE;FALSE POSITIVE;0.0000;17.042155208;0.4550;7.80412;5.5165e+04;24.93;0.1338;760.0;2046.20
7755741;FALSE POSITIVE;FALSE POSITIVE;;0.874236216;0.2375;2.35200;5.8400e+01;3.46;0.0265;6177.0;11.10
7755741;CANDIDATE;CANDIDATE;;1.751736470;0.6637;5.12200;6.8400e+01;3.86;0.0421;4900.0;10.20
7769072;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.608862990;1.2940;1.27896;2.0195e+03;158.50;0.0153;3651.0;457.80
7769815;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.435296750;0.3530;2.11700;1.8190e+02;1.15;0.0499;1026.0;9.60
7777365;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.885121870;0.7660;3.34900;1.3600e+02;1.05;0.0168;1659.0;9.90
7798259;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.734221252;0.5530;2.45770;2.8982e+05;42.06;0.0250;1114.0;542.20
8453191;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.776764285;0.8800;6.99715;1.5390e+05;117.51;0.0665;1542.0;3033.40
8453324;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.262273170;1.2470;3.30141;7.3425e+03;369.20;0.0308;3790.0;1159.90
8479107;FALSE POSITIVE;FALSE POSITIVE;0.6700;0.767576690;0.8210;2.04757;1.5761e+05;34.23;0.0140;1530.0;431.30
8479386;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.860377067;0.5260;10.46340;3.6162e+05;78.14;0.0624;1191.0;3044.10
8488876;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.801881299;0.8100;4.21133;3.4470e+04;62.90;0.0771;2001.0;3642.00
8504570;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.007704530;0.8350;5.50884;1.6878e+05;92.08;0.0564;1699.0;1753.50
8509346;FALSE POSITIVE;FALSE POSITIVE;0.0000;6.099032889;0.8910;4.82208;5.5374e+04;36.68;0.0641;1183.0;2884.00
8517433;FALSE POSITIVE;FALSE POSITIVE;0.0010;0.652956712;0.2600;0.62700;5.0000e+01;0.76;0.0151;2146.0;12.70
9474222;FALSE POSITIVE;FALSE POSITIVE;0.0000;13.691790011;0.2690;5.64674;9.7564e+04;49.20;0.1213;994.0;8326.30
9474969;FALSE POSITIVE;FALSE POSITIVE;0.0000;21.570508432;0.3880;13.86040;1.3418e+05;63.68;0.1543;923.0;8616.10
9480398;CANDIDATE;CANDIDATE;;407.146560000;0.7466;23.26000;8.2300e+01;1.18;1.0765;272.0;8.20
9490342;CANDIDATE;CANDIDATE;;487.838940000;0.1252;32.77000;4.5330e+02;3.94;1.2051;298.0;8.80
9509207;FALSE POSITIVE;FALSE POSITIVE;0.0000;14.199840087;0.7720;5.98531;2.1460e+05;85.76;0.1150;907.0;1408.60
9513168;CANDIDATE;CANDIDATE;0.9860;6.853888000;0.4690;2.56100;6.5380e+02;1.74;0.0625;613.0;8.20
9520700;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.136834989;0.5590;4.34882;3.4618e+05;66.59;0.0318;1415.0;644.70
9529294;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.516901330;0.0930;2.52100;5.9600e+01;0.97;0.0357;1430.0;10.00
12116489;CANDIDATE;CANDIDATE;;7.346724850;0.2525;2.13600;1.4300e+02;0.97;0.0722;784.0;10.10
10296163;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.296746368;1.6230;6.88069;2.1384e+05;400.40;0.0973;1552.0;4407.80
10330495;FALSE POSITIVE;FALSE POSITIVE;0.0000;18.060078203;0.3280;11.57590;5.8975e+04;20.71;0.1239;618.0;1797.60
10332789;FALSE POSITIVE;FALSE POSITIVE;0.0000;18.740725340;0.2030;5.19791;1.2548e+05;35.61;0.1413;717.0;2964.70
10340228;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.933713130;0.1330;2.97100;6.6000e+01;0.69;0.0185;1642.0;8.90
10341787;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.933737160;0.7930;5.01500;1.4490e+02;1.14;0.0174;1666.0;16.00
10342097;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.933735579;0.5650;3.89200;3.5140e+02;10.28;0.0192;3696.0;27.10
10345862;FALSE POSITIVE;FALSE POSITIVE;0.0000;58.288190560;0.4990;21.60140;1.5616e+05;42.57;0.2838;462.0;2927.40
10346522;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.989144446;0.2520;20.79470;6.3052e+05;60.26;0.0432;996.0;2055.90
10352603;FALSE POSITIVE;FALSE POSITIVE;0.0000;32.778973030;0.4960;19.13780;4.1008e+05;69.08;0.2032;588.0;2126.10
11359305;FALSE POSITIVE;FALSE POSITIVE;0.0000;28.487107336;1.1750;3.77887;3.7663e+04;116.84;0.2020;963.0;658.20
11391181;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.617339070;0.8250;4.05563;1.8586e+05;51.79;0.0776;796.0;1542.60
11401869;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.161469080;0.4100;3.64300;8.4800e+01;0.95;0.0326;1487.0;11.80
11409698;FALSE POSITIVE;FALSE POSITIVE;0.0000;10.267826760;0.2770;6.02685;2.4718e+05;73.59;0.0965;1136.0;5758.70
11411639;CANDIDATE;CANDIDATE;0.9480;6.933574000;0.0500;2.43000;2.7670e+02;1.30;0.0682;829.0;8.00
11455795;FALSE POSITIVE;FALSE POSITIVE;0.3680;1.057335679;0.2620;1.57950;4.7337e+04;14.59;0.0178;1276.0;476.00
11457191;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.149198426;1.1670;4.16030;3.7721e+04;42.03;0.0203;1690.0;164.20
11462556;FALSE POSITIVE;FALSE POSITIVE;;2.500127750;0.9917;28.20000;4.9900e+01;1.66;0.0397;1977.0;17.60
2283362;CANDIDATE;CANDIDATE;;0.673141323;0.1065;0.92100;2.2950e+02;1.29;0.0148;1834.0;10.50
2301068;CANDIDATE;CANDIDATE;0.9940;8.609653520;0.2130;2.21800;6.3200e+01;3.33;0.1006;1550.0;9.90
2305372;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.404691820;0.5970;6.26327;7.0244e+05;217.25;0.0275;2263.0;2651.10
2306740;FALSE POSITIVE;FALSE POSITIVE;0.0000;10.306982793;0.5640;11.42770;3.4179e+05;81.21;0.0898;960.0;3691.90
2308957;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.109841858;0.1200;8.11952;3.0071e+05;177.78;0.0241;2944.0;2082.60
2422820;CANDIDATE;CANDIDATE;1.0000;13.891115200;0.1680;5.06200;2.0490e+02;1.12;0.1013;674.0;10.30
2437452;FALSE POSITIVE;FALSE POSITIVE;0.0000;7.234965722;0.5480;7.02450;1.6485e+05;34.03;0.0699;843.0;671.30
2437804;FALSE POSITIVE;FALSE POSITIVE;0.0000;7.453017170;0.0350;3.68500;5.5150e+02;37.37;0.0969;2595.0;18.30
2438061;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.442941283;1.1640;4.18470;3.7338e+04;48.18;0.0356;1352.0;229.70
4180396;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.684337918;1.0450;2.19310;7.6700e+01;12.52;0.0615;2481.0;31.40
4245897;FALSE POSITIVE;FALSE POSITIVE;0.0000;11.257061600;0.0000;29.05900;6.9024e+05;162.84;0.1078;1272.0;655.20
4252226;FALSE POSITIVE;FALSE POSITIVE;0.0000;21.858963291;0.9690;6.32492;1.1711e+05;114.63;0.1645;925.0;2951.20
4261960;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.461270059;1.2880;16.46700;3.3487e+03;26.29;0.0228;1253.0;131.00
4269252;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.402233300;0.0190;2.79000;3.1600e+02;23.61;0.1070;2309.0;9.80
4274071;CANDIDATE;CANDIDATE;0.8270;6.768900760;0.1500;3.61600;1.2310e+02;1.24;0.0696;1017.0;10.80
4281895;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.543584955;0.9850;3.72007;6.8184e+04;77.97;0.0817;1141.0;3442.20
4282390;CANDIDATE;CANDIDATE;0.9980;1.961343110;1.1590;11.85600;2.0780e+02;41.53;0.0353;2167.0;59.50
